ticket_id,created_date,channel,category,customer_segment,region,agent,resolution_hours,status,csat_score
101301,2026-02-19,WhatsApp,Cancellation,Leisure,Medan,A10,12.0,Resolved,5
101302,2026-02-19,Web,Cancellation,First-time,Jakarta,A14,4.4,Resolved,5
101303,2026-02-19,Email,Loyalty/Account,First-time,Medan,A01,6.6,Resolved,5
101304,2026-02-19,Web,Baggage Issue,Corporate,Medan,A01,13.3,Resolved,5
101305,2026-02-19,WhatsApp,Booking Change,Business,Bali,A14,5.9,Resolved,4
101306,2026-02-19,WhatsApp,Flight Delay,First-time,Surabaya,A11,7.8,Resolved,5
101307,2026-02-19,Email,Loyalty/Account,First-time,Surabaya,A12,5.6,Resolved,4
101308,2026-02-19,App,Booking Change,Business,Makassar,A11,10.6,Resolved,4
101309,2026-02-19,Web,Cancellation,Corporate,Makassar,A06,10.5,Resolved,4
101310,2026-02-19,WhatsApp,Baggage Issue,Leisure,Makassar,A15,21.1,Resolved,4
101311,2026-02-19,Call Center,Booking Change,Business,Medan,A03,6.3,Resolved,4
101312,2026-02-19,App,Refund Request,First-time,Bali,A05,55.6,Resolved,5
101313,2026-02-19,Email,Booking Change,Leisure,Jakarta,A15,5.1,Resolved,2
101314,2026-02-19,Web,Booking Change,First-time,Bali,A07,5.4,Resolved,3
101315,2026-02-19,Web,Flight Delay,First-time,Jakarta,A11,3.2,Resolved,5
101316,2026-02-19,Web,Booking Change,Corporate,Jakarta,A11,8.4,Resolved,3
101317,2026-02-19,Email,Booking Change,Corporate,Bali,A10,5.8,Resolved,5
101318,2026-02-19,App,Booking Change,Leisure,Makassar,A09,5.9,Resolved,5
101319,2026-02-19,App,Complaint,Leisure,Surabaya,A06,26.6,Resolved,5
101320,2026-02-19,Call Center,Refund Request,Business,Jakarta,A12,33.8,Resolved,5
101321,2026-02-19,WhatsApp,Cancellation,First-time,Medan,A07,12.7,Resolved,1
101322,2026-02-19,WhatsApp,Cancellation,First-time,Jakarta,A13,8.6,Resolved,5
101323,2026-02-19,Email,Complaint,First-time,Medan,A07,17.7,Resolved,5
101324,2026-02-19,Call Center,Refund Request,Business,Makassar,A06,24.6,Resolved,3
101325,2026-02-19,Call Center,Flight Delay,Leisure,Makassar,A10,6.5,Resolved,2
101326,2026-02-19,App,Flight Delay,First-time,Jakarta,A03,15.5,Resolved,4
101327,2026-02-19,Web,Booking Change,Business,Jakarta,A11,5.1,Resolved,5
101328,2026-02-19,Email,Cancellation,Corporate,Surabaya,A10,11.6,Resolved,1
101329,2026-02-19,WhatsApp,Baggage Issue,First-time,Bali,A04,14.7,Resolved,4
101330,2026-02-19,Email,Loyalty/Account,Leisure,Makassar,A11,3.9,Resolved,5
101331,2026-02-20,Email,Booking Change,Leisure,Medan,A01,8.5,Resolved,5
101332,2026-02-20,WhatsApp,Refund Request,First-time,Surabaya,A01,29.2,Resolved,4
101333,2026-02-20,Call Center,Complaint,Leisure,Medan,A03,29.3,Resolved,1
101334,2026-02-20,Email,Booking Change,Leisure,Jakarta,A02,4.0,Resolved,5
101335,2026-02-20,Email,Refund Request,Corporate,Bali,A02,20.2,Resolved,5
101336,2026-02-20,App,Cancellation,First-time,Medan,A14,8.8,Resolved,4
101337,2026-02-20,Web,Booking Change,Leisure,Jakarta,A02,10.8,Resolved,4
101338,2026-02-20,App,Booking Change,Corporate,Makassar,A15,5.8,Resolved,5
101339,2026-02-20,App,Loyalty/Account,Leisure,Jakarta,A05,5.3,Resolved,1
101340,2026-02-20,WhatsApp,Refund Request,Business,Surabaya,A08,34.9,Resolved,5
101341,2026-02-20,App,Booking Change,First-time,Medan,A09,2.9,Resolved,2
101342,2026-02-20,App,Refund Request,First-time,Surabaya,A05,27.3,Resolved,3
101343,2026-02-20,App,Refund Request,Business,Surabaya,A02,34.2,Open,
101344,2026-02-20,Email,Booking Change,First-time,Surabaya,A02,5.9,Resolved,2
101345,2026-02-20,Email,Cancellation,Corporate,Bali,A11,12.7,Resolved,5
101346,2026-02-20,WhatsApp,Refund Request,First-time,Makassar,A04,41.7,Resolved,5
101347,2026-02-20,WhatsApp,Refund Request,Business,Bali,A11,40.7,Resolved,5
101348,2026-02-20,Call Center,Booking Change,First-time,Surabaya,A01,7.6,Resolved,4
101349,2026-02-20,App,Refund Request,Leisure,Makassar,A06,23.8,Resolved,5
101350,2026-02-20,App,Booking Change,Corporate,Bali,A01,6.6,Resolved,3
101351,2026-02-20,Email,Flight Delay,Corporate,Surabaya,A03,7.1,Resolved,5
101352,2026-02-20,Web,Cancellation,Business,Jakarta,A02,7.3,Open,
101353,2026-02-20,App,Booking Change,Corporate,Surabaya,A09,7.4,Resolved,2
101354,2026-02-20,Call Center,Refund Request,Leisure,Surabaya,A08,35.1,Resolved,2
101355,2026-02-20,Call Center,Refund Request,Corporate,Makassar,A12,37.7,Resolved,3
101356,2026-02-20,Call Center,Cancellation,Business,Surabaya,A11,10.0,Resolved,5
101357,2026-02-20,Email,Loyalty/Account,Business,Jakarta,A07,3.5,Resolved,5
101358,2026-02-20,Call Center,Baggage Issue,Leisure,Makassar,A08,21.9,Resolved,4
101359,2026-02-20,App,Refund Request,Leisure,Jakarta,A10,25.8,Resolved,5
101360,2026-02-20,Call Center,Cancellation,Leisure,Jakarta,A13,7.0,Resolved,5
101361,2026-02-21,Call Center,Refund Request,Corporate,Medan,A06,8.2,Resolved,5
101362,2026-02-21,Call Center,Flight Delay,First-time,Jakarta,A11,14.3,Resolved,3
101363,2026-02-21,Web,Booking Change,First-time,Surabaya,A06,4.2,Resolved,2
101364,2026-02-21,Email,Refund Request,Leisure,Surabaya,A11,30.1,Resolved,5
101365,2026-02-21,Web,Baggage Issue,First-time,Makassar,A05,23.6,Resolved,3
101366,2026-02-21,Web,Loyalty/Account,Corporate,Bali,A01,3.2,Resolved,4
101367,2026-02-21,Email,Complaint,Leisure,Medan,A10,40.7,Resolved,1
101368,2026-02-21,Web,Flight Delay,Business,Medan,A09,10.3,Resolved,4
101369,2026-02-21,Call Center,Baggage Issue,Corporate,Medan,A02,18.4,Open,
101370,2026-02-21,Email,Refund Request,Leisure,Jakarta,A05,28.0,Open,
101371,2026-02-21,Call Center,Refund Request,Leisure,Jakarta,A03,24.2,Resolved,4
101372,2026-02-21,Call Center,Cancellation,Business,Jakarta,A03,12.6,Resolved,5
101373,2026-02-21,Web,Baggage Issue,Leisure,Bali,A01,11.4,Resolved,4
101374,2026-02-21,Call Center,Flight Delay,Leisure,Bali,A10,12.8,Resolved,4
101375,2026-02-21,Web,Baggage Issue,Corporate,Makassar,A11,18.6,Resolved,5
101376,2026-02-21,Email,Refund Request,Corporate,Makassar,A09,21.0,Resolved,3
101377,2026-02-21,WhatsApp,Complaint,Leisure,Surabaya,A08,20.1,Resolved,5
101378,2026-02-21,Email,Refund Request,First-time,Medan,A08,16.7,Open,
101379,2026-02-21,Web,Flight Delay,First-time,Jakarta,A10,19.0,Resolved,4
101380,2026-02-21,Email,Baggage Issue,Corporate,Jakarta,A03,11.0,Resolved,5
101381,2026-02-21,App,Complaint,First-time,Jakarta,A01,20.4,Resolved,4
101382,2026-02-21,App,Complaint,First-time,Bali,A02,51.9,Resolved,1
101383,2026-02-21,WhatsApp,Cancellation,Leisure,Surabaya,A03,0.5,Resolved,4
101384,2026-02-21,Call Center,Baggage Issue,Business,Bali,A12,10.8,Resolved,5
101385,2026-02-21,App,Flight Delay,Business,Jakarta,A01,17.7,Resolved,5
101386,2026-02-21,Email,Booking Change,Leisure,Makassar,A07,10.1,Open,
101387,2026-02-21,Web,Booking Change,First-time,Medan,A14,6.4,Resolved,4
101388,2026-02-21,Web,Flight Delay,Leisure,Medan,A11,21.3,Open,
101389,2026-02-21,WhatsApp,Booking Change,Business,Surabaya,A12,5.5,Resolved,5
101390,2026-02-21,Call Center,Booking Change,First-time,Bali,A07,4.5,Resolved,3
101391,2026-02-21,App,Flight Delay,First-time,Surabaya,A05,6.0,Open,
101392,2026-02-21,Call Center,Refund Request,First-time,Jakarta,A03,34.1,Resolved,3
101393,2026-02-21,WhatsApp,Refund Request,Business,Bali,A14,35.3,Resolved,4
101394,2026-02-21,Call Center,Flight Delay,Business,Surabaya,A11,9.5,Resolved,5
101395,2026-02-21,Call Center,Cancellation,Business,Bali,A15,3.0,Resolved,5
101396,2026-02-21,WhatsApp,Flight Delay,Business,Makassar,A13,18.6,Resolved,5
101397,2026-02-22,WhatsApp,Refund Request,Corporate,Makassar,A14,27.0,Resolved,5
101398,2026-02-22,Email,Booking Change,Leisure,Medan,A06,6.4,Resolved,1
101399,2026-02-22,Web,Complaint,Business,Jakarta,A12,36.6,Resolved,5
101400,2026-02-22,App,Baggage Issue,Leisure,Jakarta,A08,10.4,Resolved,5
101401,2026-02-22,App,Complaint,Business,Bali,A12,19.1,Resolved,4
101402,2026-02-22,Call Center,Booking Change,First-time,Medan,A04,6.4,Resolved,5
101403,2026-02-22,WhatsApp,Complaint,Business,Jakarta,A01,14.2,Resolved,3
101404,2026-02-22,WhatsApp,Loyalty/Account,Corporate,Medan,A09,2.3,Resolved,5
101405,2026-02-22,Web,Cancellation,First-time,Surabaya,A10,12.2,Resolved,1
101406,2026-02-22,Email,Complaint,Leisure,Medan,A11,14.0,Resolved,5
101407,2026-02-22,App,Booking Change,Corporate,Jakarta,A08,6.4,Resolved,5
101408,2026-02-22,Call Center,Loyalty/Account,Corporate,Medan,A02,6.2,Resolved,5
101409,2026-02-22,WhatsApp,Refund Request,Business,Makassar,A09,23.6,Resolved,2
101410,2026-02-22,App,Baggage Issue,Corporate,Jakarta,A06,27.2,Resolved,5
101411,2026-02-22,Web,Loyalty/Account,Leisure,Surabaya,A09,4.6,Resolved,1
101412,2026-02-22,WhatsApp,Booking Change,First-time,Jakarta,A15,4.0,Resolved,3
101413,2026-02-22,Email,Complaint,Corporate,Jakarta,A10,22.5,Resolved,5
101414,2026-02-22,App,Booking Change,Leisure,Jakarta,A08,0.5,Resolved,5
101415,2026-02-22,App,Flight Delay,Corporate,Surabaya,A15,19.8,Resolved,3
101416,2026-02-22,Email,Complaint,Leisure,Makassar,A01,29.6,Resolved,5
101417,2026-02-22,Web,Booking Change,First-time,Makassar,A02,1.3,Resolved,5
101418,2026-02-22,Web,Booking Change,First-time,Jakarta,A04,7.9,Resolved,5
101419,2026-02-22,Web,Flight Delay,Leisure,Jakarta,A14,13.5,Resolved,5
101420,2026-02-22,Web,Refund Request,Business,Bali,A10,31.4,Resolved,3
101421,2026-02-22,WhatsApp,Baggage Issue,Leisure,Bali,A04,6.3,Resolved,3
101422,2026-02-22,WhatsApp,Refund Request,Corporate,Bali,A05,30.6,Resolved,5
101423,2026-02-22,WhatsApp,Loyalty/Account,Corporate,Makassar,A02,7.2,Resolved,1
101424,2026-02-22,WhatsApp,Refund Request,Business,Surabaya,A04,38.6,Resolved,4
101425,2026-02-22,Web,Booking Change,Business,Jakarta,A12,2.2,Resolved,5
101426,2026-02-22,WhatsApp,Complaint,Corporate,Bali,A07,30.0,Resolved,1
101427,2026-02-22,App,Booking Change,First-time,Medan,A14,4.1,Resolved,5
101428,2026-02-22,App,Baggage Issue,Leisure,Bali,A09,23.2,Resolved,1
101429,2026-02-22,WhatsApp,Loyalty/Account,Corporate,Bali,A04,4.1,Resolved,5
101430,2026-02-22,WhatsApp,Flight Delay,Leisure,Jakarta,A07,7.6,Resolved,2
101431,2026-02-22,WhatsApp,Refund Request,First-time,Medan,A12,16.8,Resolved,5
101432,2026-02-22,App,Cancellation,Business,Surabaya,A05,8.0,Resolved,2
101433,2026-02-23,WhatsApp,Loyalty/Account,Corporate,Bali,A07,5.2,Resolved,5
101434,2026-02-23,Call Center,Baggage Issue,Leisure,Jakarta,A10,19.4,Resolved,2
101435,2026-02-23,App,Complaint,First-time,Medan,A08,26.6,Resolved,3
101436,2026-02-23,WhatsApp,Flight Delay,First-time,Jakarta,A02,12.1,Resolved,4
101437,2026-02-23,Web,Refund Request,Leisure,Medan,A05,31.0,Resolved,5
101438,2026-02-23,App,Baggage Issue,Business,Makassar,A04,12.2,Resolved,5
101439,2026-02-23,Call Center,Cancellation,First-time,Makassar,A01,7.3,Resolved,1
101440,2026-02-23,WhatsApp,Loyalty/Account,Leisure,Bali,A12,3.6,Open,
101441,2026-02-23,WhatsApp,Refund Request,Leisure,Jakarta,A08,33.7,Resolved,4
101442,2026-02-23,Email,Complaint,First-time,Jakarta,A15,26.5,Resolved,5
101443,2026-02-23,Email,Baggage Issue,Corporate,Bali,A15,13.3,Resolved,4
101444,2026-02-23,Web,Booking Change,Leisure,Bali,A15,3.8,Resolved,5
101445,2026-02-23,WhatsApp,Booking Change,Corporate,Makassar,A13,4.1,Resolved,3
101446,2026-02-23,App,Booking Change,Business,Medan,A02,4.9,Resolved,1
101447,2026-02-23,App,Baggage Issue,First-time,Makassar,A14,27.3,Resolved,2
101448,2026-02-23,Web,Flight Delay,Corporate,Bali,A14,6.1,Resolved,3
101449,2026-02-23,Email,Refund Request,Corporate,Surabaya,A06,29.9,Resolved,3
101450,2026-02-23,Call Center,Loyalty/Account,Corporate,Jakarta,A09,3.2,Resolved,2
101451,2026-02-23,Email,Baggage Issue,Business,Medan,A04,5.8,Resolved,5
101452,2026-02-23,Web,Cancellation,First-time,Makassar,A10,6.8,Resolved,5
101453,2026-02-24,WhatsApp,Booking Change,First-time,Medan,A03,3.0,Resolved,3
101454,2026-02-24,App,Complaint,Leisure,Surabaya,A07,17.8,Resolved,5
101455,2026-02-24,App,Loyalty/Account,Leisure,Surabaya,A14,1.8,Resolved,5
101456,2026-02-24,Call Center,Complaint,First-time,Medan,A03,30.1,Resolved,4
101457,2026-02-24,Call Center,Cancellation,Leisure,Bali,A10,8.5,Resolved,5
101458,2026-02-24,Email,Loyalty/Account,First-time,Medan,A12,3.5,Resolved,5
101459,2026-02-24,WhatsApp,Flight Delay,Business,Surabaya,A15,14.4,Resolved,5
101460,2026-02-24,Call Center,Baggage Issue,First-time,Medan,A08,10.2,Resolved,4
101461,2026-02-24,Call Center,Refund Request,Leisure,Surabaya,A08,21.6,Resolved,5
101462,2026-02-24,Call Center,Complaint,First-time,Bali,A07,34.4,Resolved,5
101463,2026-02-24,WhatsApp,Booking Change,Business,Medan,A05,3.0,Resolved,5
101464,2026-02-24,Email,Booking Change,Corporate,Medan,A04,4.5,Resolved,5
101465,2026-02-24,Call Center,Loyalty/Account,Leisure,Surabaya,A03,5.7,Resolved,5
101466,2026-02-24,WhatsApp,Baggage Issue,Leisure,Makassar,A13,23.2,Resolved,4
101467,2026-02-24,Call Center,Complaint,Corporate,Surabaya,A10,14.7,Resolved,5
101468,2026-02-24,Email,Loyalty/Account,Leisure,Medan,A08,4.8,Resolved,1
101469,2026-02-24,App,Loyalty/Account,Leisure,Bali,A12,4.7,Resolved,4
101470,2026-02-24,App,Refund Request,Leisure,Bali,A07,11.4,Resolved,4
101471,2026-02-24,App,Flight Delay,Business,Makassar,A11,9.5,Resolved,2
101472,2026-02-24,Email,Refund Request,Business,Bali,A03,23.5,Resolved,5
101473,2026-02-24,App,Flight Delay,Business,Surabaya,A09,17.0,Open,
101474,2026-02-24,App,Booking Change,Business,Surabaya,A07,2.9,Resolved,5
101475,2026-02-24,Email,Baggage Issue,Business,Bali,A09,15.5,Resolved,5
101476,2026-02-24,Email,Refund Request,First-time,Medan,A10,23.7,Resolved,5
101477,2026-02-25,Email,Booking Change,Corporate,Medan,A06,6.0,Resolved,1
101478,2026-02-25,Web,Baggage Issue,Corporate,Medan,A13,25.6,Resolved,1
101479,2026-02-25,App,Complaint,First-time,Surabaya,A05,23.2,Resolved,5
101480,2026-02-25,Call Center,Baggage Issue,Corporate,Bali,A07,23.0,Resolved,4
101481,2026-02-25,Email,Refund Request,Leisure,Bali,A12,33.3,Open,
101482,2026-02-25,Web,Flight Delay,Business,Makassar,A09,18.7,Resolved,2
101483,2026-02-25,WhatsApp,Loyalty/Account,Corporate,Surabaya,A09,6.5,Resolved,5
101484,2026-02-25,App,Cancellation,Corporate,Makassar,A11,10.8,Open,
101485,2026-02-25,WhatsApp,Booking Change,Business,Surabaya,A07,7.1,Resolved,1
101486,2026-02-25,Web,Refund Request,Business,Makassar,A01,23.3,Open,
101487,2026-02-25,Email,Booking Change,Leisure,Makassar,A13,4.6,Resolved,5
101488,2026-02-25,Call Center,Cancellation,Business,Jakarta,A12,10.2,Resolved,2
101489,2026-02-25,App,Baggage Issue,Business,Bali,A02,28.3,Resolved,4
101490,2026-02-25,WhatsApp,Booking Change,Business,Jakarta,A13,7.7,Resolved,1
101491,2026-02-25,WhatsApp,Complaint,Corporate,Medan,A12,31.6,Resolved,5
101492,2026-02-25,Call Center,Baggage Issue,First-time,Medan,A07,18.8,Resolved,1
101493,2026-02-25,WhatsApp,Baggage Issue,First-time,Bali,A09,18.0,Resolved,5
101494,2026-02-25,Web,Refund Request,Leisure,Medan,A10,32.2,Resolved,5
101495,2026-02-25,WhatsApp,Refund Request,Corporate,Medan,A02,23.3,Resolved,1
101496,2026-02-25,Email,Booking Change,Business,Surabaya,A10,4.3,Resolved,5
101497,2026-02-26,Email,Complaint,Business,Jakarta,A05,10.6,Resolved,5
101498,2026-02-26,Call Center,Cancellation,First-time,Jakarta,A12,13.5,Resolved,3
101499,2026-02-26,Web,Flight Delay,First-time,Bali,A06,6.6,Resolved,4
101500,2026-02-26,App,Cancellation,Leisure,Medan,A07,11.1,Resolved,5
101501,2026-02-26,Web,Flight Delay,Leisure,Surabaya,A08,13.6,Resolved,4
101502,2026-02-26,WhatsApp,Baggage Issue,First-time,Surabaya,A07,15.4,Resolved,5
101503,2026-02-26,WhatsApp,Flight Delay,Corporate,Bali,A06,8.5,Resolved,5
101504,2026-02-26,Call Center,Flight Delay,Business,Makassar,A09,8.9,Resolved,5
101505,2026-02-26,Web,Booking Change,Corporate,Surabaya,A09,5.4,Resolved,5
101506,2026-02-26,Web,Flight Delay,Leisure,Bali,A04,6.7,Resolved,5
101507,2026-02-26,Email,Refund Request,Leisure,Makassar,A10,36.2,Resolved,5
101508,2026-02-26,Call Center,Baggage Issue,Business,Bali,A14,23.6,Resolved,4
101509,2026-02-26,Email,Cancellation,Corporate,Makassar,A15,9.9,Resolved,5
101510,2026-02-26,Web,Booking Change,Business,Bali,A05,9.0,Resolved,5
101511,2026-02-26,WhatsApp,Flight Delay,First-time,Bali,A13,16.0,Resolved,2
101512,2026-02-26,Web,Baggage Issue,First-time,Surabaya,A01,10.2,Resolved,2
101513,2026-02-26,Web,Booking Change,Business,Surabaya,A08,7.5,Resolved,5
101514,2026-02-26,Email,Flight Delay,First-time,Medan,A06,9.0,Resolved,3
101515,2026-02-26,Email,Refund Request,First-time,Medan,A12,19.8,Resolved,5
101516,2026-02-26,Call Center,Loyalty/Account,Business,Surabaya,A12,4.2,Resolved,5
101517,2026-02-26,WhatsApp,Flight Delay,Corporate,Jakarta,A15,7.9,Open,
101518,2026-02-26,Email,Refund Request,First-time,Bali,A04,34.4,Resolved,1
101519,2026-02-26,Call Center,Loyalty/Account,Business,Medan,A03,8.8,Resolved,3
101520,2026-02-26,App,Booking Change,Corporate,Bali,A15,2.8,Resolved,5
101521,2026-02-26,Call Center,Loyalty/Account,Corporate,Jakarta,A11,3.5,Resolved,5
101522,2026-02-26,WhatsApp,Baggage Issue,Leisure,Medan,A11,18.3,Resolved,5
101523,2026-02-26,Call Center,Cancellation,Leisure,Jakarta,A01,5.2,Resolved,5
101524,2026-02-26,App,Complaint,Leisure,Medan,A01,14.1,Resolved,4
101525,2026-02-27,WhatsApp,Booking Change,Corporate,Surabaya,A12,10.5,Resolved,4
101526,2026-02-27,App,Cancellation,Corporate,Makassar,A11,10.8,Resolved,2
101527,2026-02-27,WhatsApp,Baggage Issue,Leisure,Surabaya,A03,17.6,Resolved,5
101528,2026-02-27,App,Booking Change,First-time,Surabaya,A05,5.0,Resolved,5
101529,2026-02-27,Email,Refund Request,Leisure,Makassar,A02,33.9,Resolved,5
101530,2026-02-27,App,Baggage Issue,Leisure,Surabaya,A04,20.1,Resolved,4
101531,2026-02-27,Web,Complaint,Business,Bali,A12,24.2,Open,
101532,2026-02-27,Web,Cancellation,Business,Bali,A10,7.9,Resolved,5
101533,2026-02-27,Call Center,Booking Change,Business,Surabaya,A05,5.4,Resolved,4
101534,2026-02-27,App,Refund Request,First-time,Surabaya,A14,21.1,Resolved,5
101535,2026-02-27,Call Center,Baggage Issue,First-time,Bali,A04,7.6,Resolved,4
101536,2026-02-27,Web,Refund Request,Business,Bali,A08,56.4,Resolved,1
101537,2026-02-27,Web,Flight Delay,Business,Medan,A08,8.0,Resolved,5
101538,2026-02-27,App,Booking Change,Leisure,Bali,A03,4.8,Resolved,5
101539,2026-02-27,Call Center,Baggage Issue,Leisure,Surabaya,A05,22.7,Resolved,4
101540,2026-02-27,Email,Baggage Issue,First-time,Medan,A14,25.7,Resolved,2
101541,2026-02-27,Call Center,Baggage Issue,First-time,Medan,A01,32.5,Resolved,1
101542,2026-02-27,Call Center,Flight Delay,First-time,Medan,A10,10.2,Resolved,5
101543,2026-02-27,WhatsApp,Flight Delay,Corporate,Makassar,A04,17.9,Resolved,2
101544,2026-02-27,Call Center,Complaint,Leisure,Jakarta,A13,20.3,Resolved,3
101545,2026-02-27,App,Flight Delay,Business,Medan,A11,18.0,Resolved,5
101546,2026-02-27,App,Refund Request,Business,Medan,A12,49.9,Resolved,1
101547,2026-02-27,Email,Complaint,Corporate,Jakarta,A03,17.9,Resolved,4
101548,2026-02-27,Web,Loyalty/Account,First-time,Medan,A13,5.5,Resolved,4
101549,2026-02-27,Call Center,Refund Request,Business,Medan,A15,26.3,Resolved,4
101550,2026-02-27,WhatsApp,Flight Delay,Corporate,Medan,A01,19.0,Resolved,2
101551,2026-02-27,Call Center,Cancellation,Corporate,Bali,A09,12.4,Resolved,1
101552,2026-02-27,Web,Baggage Issue,Business,Medan,A01,9.1,Resolved,5
101553,2026-02-27,Web,Refund Request,Business,Medan,A05,23.3,Resolved,5
101554,2026-02-27,Email,Loyalty/Account,Business,Surabaya,A11,6.2,Resolved,5
101555,2026-02-28,App,Booking Change,Leisure,Medan,A03,4.7,Resolved,5
101556,2026-02-28,App,Flight Delay,First-time,Medan,A05,17.7,Resolved,1
101557,2026-02-28,Call Center,Booking Change,First-time,Makassar,A13,3.9,Resolved,5
101558,2026-02-28,Email,Complaint,First-time,Makassar,A14,25.4,Resolved,5
101559,2026-02-28,WhatsApp,Refund Request,Corporate,Surabaya,A14,11.7,Resolved,5
101560,2026-02-28,Call Center,Booking Change,First-time,Medan,A01,2.8,Resolved,4
101561,2026-02-28,App,Refund Request,Corporate,Bali,A09,28.9,Resolved,5
101562,2026-02-28,App,Refund Request,Leisure,Makassar,A06,39.9,Resolved,4
101563,2026-02-28,WhatsApp,Refund Request,Business,Jakarta,A02,34.7,Resolved,1
101564,2026-02-28,Web,Refund Request,First-time,Makassar,A15,34.8,Resolved,1
101565,2026-02-28,App,Cancellation,First-time,Jakarta,A06,8.4,Resolved,4
101566,2026-02-28,App,Loyalty/Account,First-time,Makassar,A06,4.6,Resolved,2
101567,2026-02-28,Call Center,Flight Delay,Leisure,Surabaya,A12,6.3,Resolved,5
101568,2026-02-28,Call Center,Booking Change,Business,Makassar,A05,1.9,Resolved,5
101569,2026-02-28,WhatsApp,Complaint,Leisure,Bali,A08,28.9,Resolved,3
101570,2026-02-28,Email,Booking Change,Leisure,Makassar,A15,11.5,Resolved,4
101571,2026-02-28,Email,Booking Change,Business,Jakarta,A11,7.3,Resolved,1
